country,subj_id,gender,age,experimenter,location,character_cat,character_orig,target,sequence,trial,question_cat,question,clarification,response_orig,response_cat,response,comments
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,5,universal,feel shy,like when you feel quiet or embarrassed,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,6,universal,pray,like when you pray,kind of,kind of,0.5,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,7,universal,get angry,like when you feel mad,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,8,universal,"feel sick, like when you feel like you might vomit",[NONE],yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,9,universal,feel guilty,like when you feel bad because you did something mean,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,10,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,11,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,12,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,13,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,14,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,15,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,16,universal,feel pain,like when something hurts you,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,17,universal,remember things,like when you remember something that happened before,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,18,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,19,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,kind of,kind of,0.5,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,20,universal,sense when things are far away,like when you see that something is far away from you,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,21,universal,hear things,like when you hear a noise,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,22,universal,feel scared,like when you feel afraid,yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,23,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,24,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,25,universal add-on,have minds,[NONE],yes,yes,1,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,26,universal add-on,have souls,[NONE],no,no,0,NA
China,ch_children_020_crickets,male,-92,hw,shanghai,universal,crickets,crickets,2,27,site specific,have heart-feelings,NA,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,1,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,2,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,3,universal,get angry,like when you feel mad,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,4,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,5,universal,"feel sick, like when you feel like you might vomit",[NONE],yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,6,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,7,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,8,universal,feel shy,like when you feel quiet or embarrassed,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,9,universal,feel scared,like when you feel afraid,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,10,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,11,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,12,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,13,universal,sense when things are far away,like when you see that something is far away from you,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,14,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,15,universal,pray,like when you pray,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,16,universal,hear things,like when you hear a noise,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,17,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,18,universal,feel love,like when you really like somebody and care about them a lot,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,19,universal,feel guilty,like when you feel bad because you did something mean,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,20,universal,think about things,like when you have a thought or an idea about something,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,21,universal,feel pain,like when something hurts you,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,22,universal,feel happy,like when you feel good,kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,23,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,24,universal add-on,have souls,[NONE],yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,25,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,26,universal add-on,have minds,[NONE],kind of,kind of,0.5,NA
China,ch_children_021_chickens,male,NA,syz,shanghai,universal,chickens,chickens,3,27,site specific,have heart-feelings,NA,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,1,universal,remember things,like when you remember something that happened before,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,2,universal,hear things,like when you hear a noise,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,3,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,4,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,5,universal,feel guilty,like when you feel bad because you did something mean,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,6,universal,feel scared,like when you feel afraid,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,7,universal,feel shy,like when you feel quiet or embarrassed,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,8,universal,pray,like when you pray,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,9,universal,feel proud,like when you feel really good about something you did,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,10,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,11,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,12,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,13,universal,feel pain,like when something hurts you,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,14,universal,"feel sick, like when you feel like you might vomit",[NONE],yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,15,universal,get angry,like when you feel mad,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,16,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,17,universal,feel happy,like when you feel good,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,18,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,19,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,20,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,21,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,22,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,23,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,24,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,25,universal add-on,have minds,[NONE],yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,26,universal add-on,have souls,[NONE],yes,yes,1,NA
China,ch_children_022_children,female,NA,syz,shanghai,universal,children,children,4,27,site specific,have heart-feelings,NA,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,1,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,2,universal,feel scared,like when you feel afraid,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,3,universal,hear things,like when you hear a noise,kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,4,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,5,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,6,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,7,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,8,universal,feel pain,like when something hurts you,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,9,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,10,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,11,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,12,universal,feel sad,like when you feel bad or unhappy,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,13,universal,figure out how to do things,like when you learn a new fact or understand something new,no,no,0,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,14,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,15,universal,feel guilty,like when you feel bad because you did something mean,kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,16,universal,"feel sick, like when you feel like you might vomit",[NONE],kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,17,universal,get angry,like when you feel mad,kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,18,universal,pray,like when you pray,no,no,0,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,19,universal,feel shy,like when you feel quiet or embarrassed,kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,20,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,21,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,22,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,23,universal,feel happy,like when you feel good,yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,24,universal add-on,have souls,[NONE],no,no,0,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,25,universal add-on,have minds,[NONE],kind of,kind of,0.5,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,26,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
China,ch_children_023_dogs,female,NA,yms,"shanghai, chonging",universal,dogs,dogs,5,27,site specific,have heart-feelings,NA,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,1,universal,choose what to do,like when you decide between different things,kind of,kind of,0.5,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,2,universal,feel happy,like when you feel good,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,3,universal,feel pain,like when something hurts you,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,4,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,5,universal,feel guilty,like when you feel bad because you did something mean,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,6,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,7,universal,get hungry,like when you feel like you need to eat something,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,8,universal,hear things,like when you hear a noise,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,9,universal,pray,like when you pray,kind of,kind of,0.5,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,10,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,11,universal,sense when things are far away,like when you see that something is far away from you,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,12,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,13,universal,remember things,like when you remember something that happened before,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,14,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,15,universal,feel scared,like when you feel afraid,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,16,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,17,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,18,universal,feel sad,like when you feel bad or unhappy,kind of,kind of,0.5,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,19,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,20,universal,feel proud,like when you feel really good about something you did,kind of,kind of,0.5,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,21,universal,get angry,like when you feel mad,kind of,kind of,0.5,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,22,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,23,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,24,universal add-on,have minds,[NONE],yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,25,universal add-on,have souls,[NONE],no,no,0,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,26,universal add-on,bleed if they touch something sharp,[NONE],yes,yes,1,NA
China,ch_children_024_flowers,female,NA,yms,"shanghai, chongqing",universal,flowers,flowers,6,27,site specific,have heart-feelings,NA,yes,yes,1,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,1,universal,figure out how to do things,like when you learn a new fact or understand something new,kind of,kind of,0.5,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,2,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,3,universal,feel love,like when you really like somebody and care about them a lot,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,4,universal,get hungry,like when you feel like you need to eat something,kind of,kind of,0.5,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,5,universal,smell things,"like when you can tell if something smells sweet, or rotten",kind of,kind of,0.5,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,6,universal,sense when things are far away,like when you see that something is far away from you,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,7,universal,feel happy,like when you feel good,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,8,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,9,universal,get angry,like when you feel mad,kind of,kind of,0.5,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,10,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,11,universal,feel pain,like when something hurts you,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,12,universal,sense temperatures,like when you can tell if something is warm or cool,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,13,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,14,universal,feel tired,like when you feel sleepy,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,15,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,16,universal,pray,like when you pray,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,17,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,18,universal,feel scared,like when you feel afraid,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,19,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,20,universal,choose what to do,like when you decide between different things,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,21,universal,think about things,like when you have a thought or an idea about something,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,22,universal,hear things,like when you hear a noise,kind of,kind of,0.5,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,23,universal,remember things,like when you remember something that happened before,no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,24,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,25,universal add-on,have souls,[NONE],yes,yes,1,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,26,universal add-on,have minds,[NONE],no,no,0,NA
China,ch_children_025_ghosts,female,-91,zth,yu qing hotel,universal,ghosts,ghosts,1,27,site specific,have heart-feelings,NA,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,1,universal,feel happy,like when you feel good,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,2,universal,get hungry,like when you feel like you need to eat something,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,3,universal,feel tired,like when you feel sleepy,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,4,universal,get hurt feelings,like when you feel bad because somebody insulted you or said something mean about you,kind of,kind of,0.5,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,5,universal,feel shy,like when you feel quiet or embarrassed,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,6,universal,pray,like when you pray,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,7,universal,get angry,like when you feel mad,kind of,kind of,0.5,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,8,universal,"feel sick, like when you feel like you might vomit",[NONE],no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,9,universal,feel guilty,like when you feel bad because you did something mean,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,10,universal,think about things,like when you have a thought or an idea about something,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,11,universal,figure out how to do things,like when you learn a new fact or understand something new,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,12,universal,feel sad,like when you feel bad or unhappy,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,13,universal,sense temperatures,like when you can tell if something is warm or cool,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,14,universal,choose what to do,like when you decide between different things,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,15,universal,smell things,"like when you can tell if something smells sweet, or rotten",yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,16,universal,feel pain,like when something hurts you,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,17,universal,remember things,like when you remember something that happened before,kind of,kind of,0.5,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,18,universal,feel love,like when you really like somebody and care about them a lot,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,19,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,20,universal,sense when things are far away,like when you see that something is far away from you,kind of,kind of,0.5,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,21,universal,hear things,like when you hear a noise,kind of,kind of,0.5,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,22,universal,feel scared,like when you feel afraid,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,23,universal,feel proud,like when you feel really good about something you did,no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,24,universal add-on,bleed if they touch something sharp,[NONE],no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,25,universal add-on,have minds,[NONE],yes,yes,1,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,26,universal add-on,have souls,[NONE],no,no,0,NA
China,ch_children_026_god,female,NA,zth,yu ling hotel,universal,god,god,2,27,site specific,have heart-feelings,NA,kind of,kind of,0.5,NA
China,ch_children_027_mice,male,NA,xyh,online,universal,mice,mice,3,1,universal,feel tired,like when you feel sleepy,yes,yes,1,NA
China,ch_children_027_mice,male,NA,xyh,online,universal,mice,mice,3,2,universal,add and subtract numbers,like when you add two numbers together or subtract one number from another,no,no,0,NA
China,ch_children_027_mice,male,NA,xyh,online,universal,mice,mice,3,3,universal,get angry,like when you feel mad,no,no,0,NA
